Product Name,Product Image URL,Product Description
"Promadino

Gartenmöbel-Set München",https://media.cdn.bauhaus/m/969588/15.jpg,"Das hochwertige Promadino Gartenmöbel-Set München im trendigen Look ist ein optisches Highlight für Ihre Terrasse oder Ihren Garten. Das Set besteht aus 2 Bänken mit Rückenlehnen und einem dazu passenden Tisch. Die aus FSC®-zertifizierten Nadelholz gefertigte Garnitur ist bereits wetterfest imprägniert und überzeugt durch ihr zeitloses Design sowie durch ihre hohe Langlebigkeit. Die breiten Sitzbänke mit angeschrägter Rückenlehne sorgen für eine angenehme Sitzposition und bieten bis zu 6 Personen ausreichend Platz zum gemütlichen Zusammensein. Die bis zu 35 mm starken Elemente verleihen dieser Garten-Garnitur zudem nicht nur optisch ein stabiles Erscheinungsbild, sondern sorgen auch für bequemen Sitzkomfort."
"Sunfun Moni
Balkonmöbel-Set II",https://media.cdn.bauhaus/m/408324/15.jpg,"Das 3-tlg. Dining-Set Moni von Sunfun schafft auch auf kleinen Balkonen ein gemütliches Plätzchen unter der Sonne. Bestehend aus einem Tisch und 2 bequemen Gartenstühlen bietet es Platz für bis zu 2 Personen. Alle Elemente aus diesem Set sind klappbar und lassen sich so platzsparend verstauen. Die Möbel wurden aus hochwertigem Akazienholz und pulverbeschichteten Stahlgestellen gefertigt und sind bereits vorgeölt. Mit ihrem klassischen Design passen sie wunderbar in jede Umgebung, egal ob Balkon, Garten oder Terrasse. Eine regelmäßige Reinigung mit Holzreiniger und 1-2-mal jährliches Ölen sind empfehlenswerte Maßnahmen, um Ihre Gartenmöbel länger schön aussehen zu lassen. Hinweis: Möbel werden ohne Dekoration und Kissen geliefert."
Gartenmöbel-Set Diana,https://media.cdn.bauhaus/m/667051/15.jpg,"Das 5-teilige Gartenmöbelset Diana besteht aus dem stabilen Akazienholztisch Diana und 4 Akazienholz Positionssesseln Diana. Tisch und Sessel bestehen aus hochwertigem und stabilen Akazienholz und sind somit witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Der Klapptisch eignet sich mit seinem Durchmesser von 107 cm ideal für ein gemütliches beisammensitzen und lässt sich bei Bedarf, ebenso wie der Sessel, einfach zusammenklappen und leicht verstauen. Das Set kann somit überall und jederzeit problemlos bewegt und verwendet werden. Die Rückenlehnen der Sessel sind zudem verstellbar. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Sunfun

Balkonmöbel-Set Melina/Lisa",https://media.cdn.bauhaus/m/1018064-1/15.jpg,"Das 3-teilige Gartenmöbelset Melina/Lisa von Sunfun besteht aus einem Tisch und Stühlen. Der Sunfun Balkontisch Melina ist ideal für den Einsatz auf dem Balkon geeignet, kann aber auch wunderbar im Garten oder auf der Terrasse verwendet werden. Er ist aus hochwertigem, pulverbeschichtetem Stahl gefertigt und dadurch besonders robust sowie beständig. Die Tischplatte besteht aus dem äußerst pflegeleichten und robusten Verbundwerkstoff Hochdruck-Schichtpressstoff (HPL). Bei Nichtgebrauch kann der Tisch ganz einfach zusammengeklappt und verstaut werden. Der Sunfun Gartensessel Lisa lässt sich dank seiner natürlichen und modernen Optik mit braunem Geflecht mit einer Vielzahl von Tischen kombinieren. Das mitgelieferte Sitzkissen in Hellgrau sorgt dabei für einen angenehmen Sitzkomfort. Durch das pulverbeschichtete Aluminiumgestell erhält der Sessel seinen stabilen Stand und die Belastbarkeit von bis zu 100 kg. Wenn der Gartensessel mal nicht gebraucht wird kann er gestapelt und kompakt verstaut werden. Außerdem ist der Sessel UV-beständig und wird fertig montiert geliefert."
Gartenmöbel-Set Pauline,https://media.cdn.bauhaus/m/667054/15.jpg,"Das 5-teilige Gartenmöbelset Pauline besteht aus dem Pauline Gartentisch und 4 Klubsesseln Pauline. Sowohl Tisch als auch Sessel bestehen aus hochwertigem und pflegeleichtem Polyrattan-Geflecht auf einem stabilen Aluminium Untergestell. Das Set vereint moderne Optik mit klarem Design und eignet sich mit einer Tischlänge von 130 cm und den komfortablen Sitzflächen der Sessel ideal für ein gemütliches beisammensitzen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
Gartenmöbel-Set Saturn/Sola Loft,https://media.cdn.bauhaus/m/1238284/15.jpg,"Mit dem Gartenmöbelset Saturn/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 4 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Gartenmöbel-Set Laura/Melina",https://media.cdn.bauhaus/m/1018915/15.jpg,"Das 5-teilige Gartenmöbelset Laura/Melina von Sunfun besteht aus einem Tisch und vier Stühlen. Der Sunfun Gartentisch Laura lässt sich dank seiner modernen und schlichten Optik ideal mit zahlreichen Gartenstühlen kombinieren und sorgt für eine wohnliche Atmosphäre im Garten oder auf der Terrasse. Er ist aus hochwertigem, gebürstetem Akazienholz gefertigt und für eine lange Haltbarkeit im Außenbereich mit Polyurethanfarbe in hellem Teakbraun behandelt. Der Tisch lässt sich schnell und einfach aufbauen und ist mit bis zu 75 kg belastbar. Der Geflecht-Stuhl Melina von Sunfun besteht aus witterungsbeständigem PE-Geflecht und einem beschichteten Stahlgestell. Er ist bequem und leicht zu verstauen und somit bestens für Balkon und Terrasse geeignet. Er zeichnet sich durch seine hohe Widerstandsfähigkeit gegen UV-Strahlung, Wind und Wetter sowie durch seine Formstabilität aus. Das dazugehörige Kissen besteht aus Polyester und sorgt für angenehmen Sitzkomfort. Der Stuhl kann mit bis zu 120 kg belastet werden. Bei Bedarf einfach mit einem feuchten Tuch und milder Seifenlauge reinigen. Möbel werden ohne Dekoration geliefert."
Gartenmöbel-Set Carina,https://media.cdn.bauhaus/m/128732/15.jpg,"Das 5-teilige Gartenmöbel-Set Carina von Sunfun überzeugt durch schlichte Eleganz und hochwertige Verarbeitung. Der Sunfun Ausziehtisch Carina besticht mit dem schlichten Stahlgestell in Anthrazit und einer Holzplatte in Teak-Optik. Die Tischplatte aus Akazienolz ist robust und widerstandsfähig. Im einfachen Zustand hat der Tisch eine Länge von 180 cm bei einer Breite von 100 cm. Mit einem Mittelstück kann der Tisch um 60 cm erweitert werden und bietet so ausreichend Platz für bis zu 10 Personen. Der Sunfun Gartenstuhl Carina ist die perfekte Ergänzung. Das anthrazitfarbene Gestell ist aus pulverbeschichteten Stahl gefertigt und die Sitz- und Rückenfläche aus robustem Akazienholz. Der Stuhl besticht durch seine Teakholz-Optik. Da der Stuhl stapelbar ist, lässt er sich platzsparend verstauen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Gartenmöbel-Set Carina/Lisa",https://media.cdn.bauhaus/m/1018834/15.jpg,"Das 7-teilige Gartenmöbelset Carina/Lisa von Sunfun besteht aus einem Tisch und sechs Stühlen. Der Sunfun Ausziehtisch Carina besticht mit dem schlichten Stahlgestell in Anthrazit und einer Holzplatte in Teak-Optik. Die Tischplatte aus Akazienholz ist robust und widerstandsfähig. Im einfachen Zustand hat der Tisch eine Länge von 180 cm bei einer Breite von 100 cm. Mit einem Mittelstück kann der Tisch um 60 cm erweitert werden und bietet so ausreichend Platz für bis zu 10 Personen. Der Sunfun Gartensessel Lisa besticht durch modernes Design, die mitgelieferten Sitzkissen in Hellgrau sorgen dabei für einen angenehmen Sitzkomfort. Durch das pulverbeschichtete Aluminiumgestell erhält der Sessel seinen stabilen Stand und die Belastbarkeit von bis zu 100 kg. Wenn der Gartensessel mal nicht gebraucht wird kann er gestapelt und kompakt verstaut werden. Außerdem ist der Sessel UV-beständig und wird fertig montiert geliefert. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Möbel werden ohne Dekoration verkauft."
Gartenmöbel-Set X-Fuss/Carina,https://media.cdn.bauhaus/m/280325/15.jpg,"Das 7-teilige Gartenmöbel-Set Carina von Sunfun überzeugt durch schlichte Eleganz und hochwertige Verarbeitung. Der massive Holztisch mit X-Fuß-Gestell ist aus robustem Robinienholz gefertigt. Dank seiner perfekten handwerklichen Fertigung zeichnet sich der Tisch durch seine Stabilität und Langlebigkeit aus. Eine regelmäßige Reinigung mit Holzreiniger und 1-2-mal jährlich ölen sind empfehlenswerte Maßnahmen, um die schöne Optik des Tisches zu erhalten. Aufgrund der sehr massiven Hölzer kann es jedoch zu einer Rissbildung der Tischplatte kommen. Dies ist material- und klimabedingt und ist ein ganz natürlicher Vorgang. Der Sunfun Gartenstuhl Carina besteht aus einem anthrazitfarbenen Gestell, welches aus pulverbeschichteten Stahl gefertigt ist. Die Sitz- und Rückenfläche ist aus robustem Akazienholz gefertigt. Da der Stuhl stapelbar ist, lässt er sich platzsparend verstauen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Gartenmöbel-Set Carina/Maja Slim",https://media.cdn.bauhaus/m/1433932/15.jpg,Das Sunfun Gartenmöbel-Set Carina/Maja Slim besteht aus dem Sunfun Gartentisch Carina und 6 Sunfun Garten-Positionssesseln Maja Slim.
"Siena Garden

Gartenmöbel-Set Savona/Zurigo",https://media.cdn.bauhaus/m/1237957/15.jpg,"Mit dem Gartenmöbelset Savona/Zurigo lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus Teakholz. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 4 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Plus

Sitzgruppen-Set Zigma",https://media.cdn.bauhaus/m/338310/15.jpg,"Der Picknicktisch Zigma von Plus zeichnet sich durch das zickzack-förmige Gestell aus. Die Oberflächen sind aus druckimprägniertem Nadelholz gefertigt und das Gestell aus feuerverzinktem Stahl. Diese Kombination sorgt nicht nur für Robustheit, sondern auch für einen dynamischen, modernen Look. Beide Bänke sind mit einer Rückenlehne versehen, was den Komfort deutlich erhöht."
"Plus

Sitzgruppen-Set Basic",https://media.cdn.bauhaus/m/183776/15.jpg,"Der Basic Picknicktisch von Plus bietet durch Sitzgelegenheiten an jeder Tischseite großzügig Platz und lädt zum Verweilen ein. Die Bänke an der Längsseite sind außerdem mit Rückenlehnen versehen, was den Komfort deutlich erhöht. Die Oberflächen sind aus druckimprägniertem Kiefern- und Fichtenholz gefertigt und das Gestell aus feuerverzinktem Stahl. Diese Kombination sorgt nicht nur für Robustheit, sondern auch für ein modernes, schlichtes Design."
"Plus

Sitzgruppen-Set Basic",https://media.cdn.bauhaus/m/303512/15.jpg,"Der Basic Picknicktisch von Plus bietet großzügig Platz und lädt zum Verweilen ein. Die Oberflächen sind aus druckimprägniertem Kiefern- und Fichtenholz gefertigt und das Gestell aus feuerverzinktem Stahl. Diese Kombination sorgt nicht nur für Robustheit, sondern auch für ein modernes, schlichtes Design. Die Bänke sind außerdem mit Rückenlehnen versehen, was den Komfort deutlich erhöht."
Gartenmöbel-Set Carina/Maja,https://media.cdn.bauhaus/m/199512/15.jpg,"Das 7-teilige Gartenmöbel-Set Carina/Maja von Sunfun besteht aus einem Gartentisch und 6 Gartenstühlen. Der Sunfun Ausziehtisch Carina besticht mit dem schlichten Stahlgestell in Anthrazit und einer Holzplatte in Teak-Optik. Die Tischplatte aus Akazienolz ist robust und widerstandsfähig. Im einfachen Zustand hat der Tisch eine Länge von 180 cm bei einer Breite von 100 cm. Mit einem Mittelstück kann der Tisch um 60 cm erweitert werden und bietet so ausreichend Platz für bis zu 8 Personen. Der Positionssessel Maja von Sunfun ist mit wetterfesten Textilen bezogen, das Gestell besteht aus Aluminium. Das Rückenteil ist mehrfach verstellbar, der Sessel lässt sich außerdem platzsparend verstauen. Die verwendeten Materialien sind äußerst pflegeleicht. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Balkonmöbel-Set Laura/Lisa",https://media.cdn.bauhaus/m/1018031/15.jpg,"Das 3-teilige Balkomöbelset Laura/Lisa von Sunfun besteht aus einem Tisch und 2 Stühlen. Der Sunfun Gartentisch Laura lässt sich dank seiner modernen und schlichten Optik ideal mit zahlreichen Gartenstühlen kombinieren und sorgt für eine wohnliche Atmosphäre im Garten oder auf der Terrasse. Er ist aus hochwertigem, gebürstetem Akazienholz gefertigt und für eine lange Haltbarkeit im Außenbereich mit Polyurethanfarbe in hellem Teakbraun behandelt. Der Tisch lässt sich schnell und einfach aufbauen und ist mit bis zu 75 kg belastbar."
Gartenmöbel-Set Diana,https://media.cdn.bauhaus/m/352613/15.jpg,"Das 5-teilige Gartenmöbel-Set besticht durch seine natürliche Optik. Es besteht aus dem Sunfun Ausziehtisch Diana und 4 klappbaren Positionssesseln der gleichnamigen Produktlinie. Die aus Akazienholz gefertigten Klappsessel zeichnen sich durch einen hohen Sitzkomfort aus. Für die optimale Pflege wurden die Sessel bereits mit Hartholzöl vorbehandelt. Der Sunfun Ausziehtisch Diana wurde aus robusten Akazienholz gefertigt, ist größtenteils unbehandelt und wurde lediglich vorgeölt, so dass sich die edle Maserung erkennen lässt. Der ovale Tisch hat eine Länge von 150 cm und kann auf 200 cm erweitert werden. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Das Gartenmöbel-Set wird ohne Dekoration verkauft."
"Promadino

Gartenmöbel-Set Rotterdam",https://media.cdn.bauhaus/m/971030/15.jpg,"Das moderne Gartenmöbel-Set Rotterdam von Promadino besteht aus 2 Bänken und einem Tisch und ist ein optisches Highlight für Ihre Terrasse oder Ihren Garten. Das bereits wetterfest im modernen Grau imprägnierte Set aus FSC®-zertifizierten Nadelholz überzeugt nicht nur durch das stilvolle Design, sondern auch die hochwertige Verarbeitung. Die formschönen Sitzbänke, die sich platzsparend unter dem Tisch verstauen lassen, sorgen für eine bequeme Sitzposition und bieten insgesamt 6 Personen ausreichend Platz."
"Sunfun Moni
Gartenmöbel-Set",https://media.cdn.bauhaus/m/148551/15.jpg,"Das 4-tlg. Dining-Set Moni von Sunfun ist ideal um mit der Familie oder Freunden den Sommer auf der Terrasse zu genießen. Bestehend aus einem Tisch, einer Bank und 2 bequemen Klappstühlen bietet es Platz für bis zu 4 Personen. Alle Elemente aus diesem Set sind platzsparend klappbar und bestehen aus einem Materialmix aus Akazienholz und Stahl. Dieses Set ist auch geeignet für Balkone. Hinweis: Möbel werden ohne Dekoration und Kissen geliefert."
Gartenmöbel-Set Diana,https://media.cdn.bauhaus/m/667049/15.jpg,"Das 5-teilige Gartenmöbelset Diana besteht aus dem stabilen Akazienholztisch Diana und 4 Akazienholzklappsesseln Diana. Tisch und Sessel bestehen aus hochwertigem und stabilen Akazienholz und sind somit witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Der Klapptisch eignet sich mit seinem Durchmesser von 107 cm ideal für ein gemütliches beisammensitzen und lässt sich bei Bedarf, ebenso wie die Sessel, einfach zusammenklappen und leicht verstauen. Das Set kann somit überall und jederzeit problemlos bewegt und verwendet werden. Außerdem fügt es sich mit seinem natürlichen Erscheinungsbild in jedes Ambiente ideal ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Sunfun

Gartenmöbel-Set Diana",https://media.cdn.bauhaus/m/1520855/15.jpg,Das Sunfun Gartenmöbel-Set Diana/ besteht aus dem Sunfun Gartentisch Diana und 4 Diana Gartenstühlen.
"Siena Garden

Balkonmöbel-Set Bari",https://media.cdn.bauhaus/m/976002/15.jpg,"Das Siena Garden Balkonmöbel-Set Bari besteht aus zwei Klappstühlen und einem Tisch und ist eine optimale Lösung für den kleinen Balkon oder eine kleine Terrasse. Die Möbel sind aus zertifiziertem Akazienholz aus nachhaltig bewirtschafteten Wäldern gefertigt und sind bereits vorgeölt. Sowohl die Stühle als auch der Tisch lassen sich schnell und einfach extrem platzsparend zusammenklappen, sodass sie problemlos verstaut werden können. Bei Bedarf können sie mit einem Holzreiniger gereinigt und mit einem Hartholzöl gepflegt werden. Möbel werden ohne Dekoration geliefert."
"Sunfun

Balkonmöbel-Set Melina",https://media.cdn.bauhaus/m/1017949-1/15.jpg,"Das 3-teilige Gartenmöbelset Melina von Sunfun besteht aus einem Tisch und zwei Stühlen. Der Balkon-Hängetisch Melina von Sunfun besteht aus robusten, wetterfesten Stahl. Die Oberfläche ist schwarz und pulverbeschichtet. Der Tisch ist leicht anzubringen und kann bei Nichtgebrauch runtergeklappt werden. Der Balkonhängetisch ist ideal für keinere Balkone, um bei Bedarf Ablagefläche zu schaffen. Bei Bedarf einfach mit einem feuchten Tuch und milder Seifenlauge reinigen. Der Geflecht-Stuhl Melina von Sunfun besteht aus witterungsbeständigem PE-Geflecht und einem beschichteten Stahlgestell. Er ist bequem und leicht zu verstauen und somit bestens für Balkon und Terrasse geeignet. Er zeichnet sich durch seine hohe Widerstandsfähigkeit gegen UV-Strahlung, Wind und Wetter sowie durch seine Formstabilität aus. Das dazugehörige Kissen besteht aus Polyester und sorgt für angenehmen Sitzkomfort. Der Stuhl kann mit bis zu 120 kg belastet werden. Bei Bedarf einfach mit einem feuchten Tuch und milder Seifenlauge reinigen. Möbel werden ohne Dekoration geliefert."
"Sunfun Moni
Gartenmöbel-Set I",https://media.cdn.bauhaus/m/439995/15.jpg,"Das 5-tlg. Sunfun Dining-Set Moni besteht aus einem Klapptisch und vier Klappstühlen der Serie Moni. Sowohl Klappstuhl als auch Klapptisch wurden aus hochwertigem Hartholz gefertigt. Dieses stammt aus vorbildlich bewirtschafteten Wäldern und ist sehr hochwertig verarbeitet. Der Tisch verfügt über ein rostfreies Stahlgestell und bietet Platz für bis zu sechs Personen. Das Stahlgestell der Stühle ist dank seiner Pulverlackbeschichtung unempfindlich gegen Witterungseinflüsse. Die Stühle sind klappbar, sodass sie platzsparend verstaut werden können. Alle Holzteile sind mit Hartholzöl vorbehandelt. Eine regelmäßige Reinigung mit Holzreiniger und 1-2-mal jährlich ölen sind empfehlenswerte Maßnahmen, um Ihre Gartenmöbel länger schön aussehen zu lassen. Möbel werden ohne Dekoration geliefert."
"Sunfun

Gartenmöbel-Set Diana",https://media.cdn.bauhaus/m/1520844/15.jpg,Das Sunfun Gartenmöbel-Set Diana besteht aus dem Sunfun Gartentisch Diana und 4 Diana Gartenstühlen.
Gartenmöbel-Set Camille,https://media.cdn.bauhaus/m/1488877/15.jpg,"Das Gartenmöbel-Set Camille besteht aus einem Gartentisch und 4 Camille Gartenstühlen. Runde Gartentische haben einen großen Vorteil: in geselliger Runde können entspannt Gespräche geführt werden - und zwar mit jeder Person am Tisch. Der Diningtisch mit einem Durchmesser von 110 cm bietet in diesem Set großzügig Platz für 4 Personen. Der Gartenstuhl Camille ist ein komfortabler Freischwinger, wodurch er einen coolen Retrolook erlangt. Das Gestell des ist aus Metall gefertigt mit einem witterungsbeständigem Textilbezug, der an Wiener Geflecht erinnert. Der Gartenstuhl ist stapelbar, wodurch er platzsparend verstaut werden kann."
"Sunfun

Gartenmöbel-Set Laura/Melina",https://media.cdn.bauhaus/m/1018969/15.jpg,"Das 5-teilige Gartenmöbelset Laura/Melina von Sunfun besteht aus einem Tisch, einer Bank und zwei Stühlen. Der Sunfun Gartentisch Laura lässt sich dank seiner modernen und schlichten Optik ideal mit zahlreichen Gartenstühlen kombinieren und sorgt für eine wohnliche Atmosphäre im Garten oder auf der Terrasse. Er ist wie die passende Bank aus hochwertigem, gebürstetem Akazienholz gefertigt und für eine lange Haltbarkeit im Außenbereich mit Polyurethanfarbe in hellem Teakbraun behandelt. Der Tisch lässt sich schnell und einfach aufbauen und ist mit bis zu 75 kg belastbar. Hinweis: Gartenmöbel werden ohne Dekoration ausgeliefert. Die Sunfun Gartenbank Laura bietet Platz für bis zu zwei Personen, ist mit bis zu 175 kg belastbar und lässt sich schnell und einfach aufbauen. Der Geflecht-Stuhl Melina von Sunfun besteht aus witterungsbeständigem PE-Geflecht und einem beschichteten Stahlgestell. Er ist bequem und leicht zu verstauen und somit bestens für Balkon und Terrasse geeignet. Er zeichnet sich durch seine hohe Widerstandsfähigkeit gegen UV-Strahlung, Wind und Wetter sowie durch seine Formstabilität aus. Das dazugehörige Kissen besteht aus Polyester und sorgt für angenehmen Sitzkomfort. Der Stuhl kann mit bis zu 120 kg belastet werden. Bei Bedarf einfach mit einem feuchten Tuch und milder Seifenlauge reinigen. Möbel werden ohne Dekoration geliefert."
Gartenmöbel-Set Maja Slim,https://media.cdn.bauhaus/m/1433927/15.jpg,"Das Gartenmöbel-Set Maja Slim besteht aus einem massiven Gartentisch und 6 Maja Garten-Positionssesseln. Der massive Holztisch mit X-Fuß-Gestell ist aus robustem Robinienholz gefertigt. Dank seiner perfekten handwerklichen Fertigung zeichnet sich der Tisch durch seine Stabilität und Langlebigkeit aus. Der Maja Garten-Positionssessel Slim bietet durch seine Textilbespannung eine sehr bequeme Sitzfläche. Für zusätzlichen Komfort lässt sich die Rückenlehne in mehreren Stufen verstellen. Das pulverbeschichtete Gestell besteht aus Aluminium. Sollte der Sessel einmal nicht benötigt werden, lässt er sich schnell und platzsparend zusammenklappen."
Gartenmöbel-Set Carina/Diana,https://media.cdn.bauhaus/m/352584/15.jpg,"Das 7-teilige Gartenmöbel-Set besteht aus dem Ausziehtisch Carina und 6 Klappsesseln Diana. Der Sunfun Ausziehtisch Carina besticht mit dem schlichten, pulverbeschichteten Stahlgestell in Anthrazit und einer Akazienholzplatte in Teak-Optik. Im normalen Zustand hat der Tisch eine Länge von 180 cm bei einer Breite von 100 cm. Mit einem Mittelstück kann der Tisch um 60 cm erweitert. werden. Ebenso wie die Tischplatte, sind die aus Akazienholz gefertigten Klappsessel Diana witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Sie lassen sich bei Bedarf problemlos zusammenklappen, platzsparend verstauen und einfach transportieren. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Siena Garden

Gartenmöbel-Set Livorno/Sola",https://media.cdn.bauhaus/m/1236559/15.jpg,"Mit dem Gartenmöbelset Livorno/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die anthrazitfarbenen Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 4 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Balkonmöbel-Set Melina",https://media.cdn.bauhaus/m/1112629/15.jpg,"Das 3-teilige Gartenmöbelset Melina von Sunfun besteht aus einem Tisch und Stühlen. Der Sunfun Gartentisch Melina ist ideal für den Einsatz im Garten oder auf der Terrasse geeignet. Er ist aus hochwertigem, pulverbeschichtetem Stahl gefertigt und dadurch besonders robust sowie beständig. Die Tischplatte besteht aus dem äußerst pflegeleichten und robusten Verbundwerkstoff Hochdruck-Schichtpressstoff (HPL). Bei Nichtgebrauch kann der Tisch ganz einfach zusammengeklappt und verstaut werden. Der Sunfun Stapelsessel Melina ist aus robustem, pulverbeschichtetem Stahl und Streckmetall gefertigt. Er überzeugt durch seine Unempfindlichkeit gegenüber Wettereinflüssen und lässt sich bei Nichtgebrauch platzsparend stapeln und verstauen. Er lässt sich einfach mit vielen Möbelserien kombinieren und fügt sich somit problemlos in jeden Garten ein. Um die Optik von Gartenmöbeln langfristig schön und frisch zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel werden ohne Dekoration verkauft."
Gartenmöbel-Set Eden/Faro,https://media.cdn.bauhaus/m/1236998/15.jpg,"Das 5-teilige Set Eden/Faro überzeugt durch schlichte Eleganz und hochwertige Verarbeitung. Es besteht aus einem Dining-Tisch aus Kunststoff und 4 bequemen Stapelstühlen in Geflecht-Optik. Die superleichten Stühle sind komplett aus Kunststoff gefertigt. Um die Optik der Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Plus

Sitzgruppen-Set Zigma",https://media.cdn.bauhaus/m/183783/15.jpg,"Der Picknicktisch Zigma von Plus zeichnet sich durch das zickzack-förmige Gestell aus. Die Oberflächen sind aus druckimprägniertem Nadelholz gefertigt und das Gestell aus feuerverzinktem Stahl. Diese Kombination sorgt nicht nur für Robustheit, sondern auch für einen dynamischen, modernen Look."
"Siena Garden

Gartenmöbel-Set Tampa/Faro",https://media.cdn.bauhaus/m/1238207/15.jpg,"Das 5-teilige Set Tampa/Faro überzeugt durch schlichte Eleganz und hochwertige Verarbeitung. Es besteht aus einem Dining Tisch aus Kunststoff und 4 bequemen Klappstühlen. Die superleichten Stühle sind komplett aus Kunststoff gefertigt und besitzen eine Rückenfläche, die 4-fach verstellbar ist. Um die Optik der Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Balkonmöbel-Set Melina/Lisa",https://media.cdn.bauhaus/m/1017973-1/15.jpg,"Das 3-teilige Gartenmöbelset Melina/Lisa von Sunfun besteht aus einem Tisch und zwei Stühlen. Der Balkon-Hängetisch Melina von Sunfun besteht aus robusten, wetterfesten Stahl. Die Oberfläche ist schwarz und pulverbeschichtet. Der Tisch ist leicht anzubringen und kann bei Nichtgebrauch runtergeklappt werden. Der Balkonhängetisch ist ideal für keinere Balkone, um bei Bedarf Ablagefläche zu schaffen. Bei Bedarf einfach mit einem feuchten Tuch und milder Seifenlauge reinigen.Der Sunfun Gartensessel Lisa lässt sich dank seiner natürlichen und modernen Optik mit braunem Geflecht mit einer Vielzahl von Tischen kombinieren. Das mitgelieferte Sitzkissen in Hellgrau sorgt dabei für einen angenehmen Sitzkomfort. Durch das pulverbeschichtete Aluminiumgestell erhält der Sessel seinen stabilen Stand und die Belastbarkeit von bis zu 100 kg. Wenn der Gartensessel mal nicht gebraucht wird kann er gestapelt und kompakt verstaut werden. Außerdem ist der Sessel UV-beständig und wird fertig montiert geliefert."
